Date and Time,Distance,HWS hub,DIRECTION hub,HWS hub availability,RWS2 availability,RWS3 availability,Shear,Veer,RWS2,RWS3,CNR2,CNR3,Tilt,Roll,U high,U low,V high,V low,HEIGHT high,HEIGHT low,HWS high,HWS low,DIRECTION high,DIRECTION low,HWS high Availability,HWS low Availability
22/10/2020 05:40,600,8.91,7.63,1,1,1,0.51,-0.05,9.0009,8.3947,-14.34,-14.16,5.07,-0.01,12.93,9,0.5,1.18,208.29,103.74,12.94,9.08,2.23,7.44,1,1
22/10/2020 05:40,700,9.19,2.85,1,1,1,0.47,-0.01,9.1438,8.9069,-16.17,-15.89,5.07,-0.01,13.45,9.34,0.41,0.46,225.84,103.86,13.45,9.35,1.76,2.81,1,1
22/10/2020 05:50,50,8.74,7.51,1,1,1,0.56,-0.03,8.8136,8.2215,-9.53,-9.53,5.07,-0.01,9.23,8.82,1.16,1.15,111.77,103.06,9.31,8.89,7.17,7.42,1,1
22/10/2020 05:50,140,8.87,8.17,1,1,1,0.47,-0.25,8.9239,8.3284,-6.69,-7.03,5.07,-0.01,9.95,8.93,0.21,1.15,127.56,103.17,9.95,9,1.2,7.37,1,1
22/10/2020 05:50,150,8.84,8.5,1,1,1,0.47,-0.26,8.9003,8.283,-6.3,-6.72,5.07,-0.01,9.98,8.89,0.15,1.2,129.32,103.18,9.98,8.97,0.84,7.67,1,1
22/10/2020 05:50,160,8.81,9.55,1,1,1,0.49,-0.27,8.897,8.2003,-5.87,-6.36,5.07,-0.01,10.07,8.85,0.19,1.35,131.07,103.19,10.07,8.95,1.08,8.68,1,1
22/10/2020 05:50,170,8.78,10.08,1,1,1,0.51,-0.26,8.8826,8.1431,-5.52,-6.03,5.07,-0.01,10.15,8.81,0.27,1.43,132.83,103.21,10.15,8.93,1.52,9.24,1,1
22/10/2020 05:50,178,8.76,10.63,1,1,1,0.52,-0.27,8.8687,8.0911,-5.28,-5.8,5.07,-0.01,10.21,8.78,0.22,1.51,134.23,103.21,10.21,8.91,1.25,9.75,1,1
22/10/2020 05:50,180,8.75,10.81,1,1,1,0.52,-0.28,8.8655,8.0759,-5.24,-5.76,5.07,-0.01,10.22,8.77,0.2,1.53,134.58,103.22,10.23,8.9,1.13,9.91,1,1
22/10/2020 05:50,190,8.68,11.74,1,1,1,0.55,-0.31,8.8153,7.9645,-5.05,-5.58,5.07,-0.01,10.31,8.68,0.11,1.65,136.34,103.23,10.31,8.84,0.63,10.76,1,1
22/10/2020 05:50,200,8.62,12.13,1,1,1,0.58,-0.3,8.7611,7.8857,-4.96,-5.48,5.07,-0.01,10.4,8.61,0.11,1.7,138.09,103.24,10.4,8.78,0.61,11.15,1,1
22/10/2020 05:50,210,8.58,11.72,1,1,1,0.59,-0.29,8.7221,7.8776,-4.97,-5.44,5.07,-0.01,10.45,8.59,0.06,1.64,139.85,103.25,10.45,8.75,0.34,10.79,1,1
22/10/2020 05:50,300,8.29,19.02,1,1,1,0.64,-0.27,8.4505,7.0922,-6.86,-7.08,5.07,-0.01,10.96,8.04,0.8,2.63,155.64,103.36,10.99,8.46,4.2,18.13,1,1
22/10/2020 05:50,400,8.26,20.7,1,1,1,0.6,-0.21,8.3976,6.912,-9.83,-9.84,5.07,-0.01,11.45,7.92,1.12,2.88,173.18,103.48,11.5,8.43,5.58,19.98,1,1
22/10/2020 05:50,500,8.25,10.42,1,1,1,0.59,-0.06,8.3976,7.6283,-12.41,-12.24,5.07,-0.01,12.05,8.29,0.98,1.49,190.73,103.6,12.09,8.43,4.65,10.2,1,1
22/10/2020 05:50,600,8.01,11.4,1,1,1,0.61,-0.05,8.1757,7.3532,-14.62,-14.33,5.07,-0.01,12.44,8.04,1.38,1.59,208.27,103.72,12.51,8.19,6.33,11.22,1,1
22/10/2020 05:50,700,8.08,-1.49,1,1,1,0.6,0.08,7.9382,8.0249,-16.48,-16.03,5.07,-0.01,12.98,8.26,2.08,-0.17,225.82,103.84,13.14,8.26,9.09,-1.17,1,1
22/10/2020 06:00,50,8.55,19.22,1,1,1,0.68,-0.27,8.7091,7.2881,-9.48,-9.5,5.06,-0.01,8.86,8.28,2.56,2.76,111.77,103.06,9.22,8.73,16.09,18.41,1,1
22/10/2020 06:00,140,9.35,27.11,1,1,1,0.39,-0.19,9.2735,7.0949,-6.64,-7.01,5.06,-0.01,9.55,8.47,3.82,4.22,127.55,103.16,10.28,9.47,21.81,26.5,1,1
22/10/2020 06:00,150,9.38,26.97,1,1,1,0.37,-0.19,9.2978,7.1257,-6.25,-6.69,5.06,-0.01,9.6,8.5,3.75,4.21,129.31,103.17,10.31,9.49,21.34,26.36,1,1
22/10/2020 06:00,160,9.42,27.29,1,1,1,0.34,-0.23,9.326,7.1305,-5.81,-6.32,5.06,-0.01,9.69,8.52,3.56,4.26,131.06,103.18,10.33,9.52,20.16,26.56,1,1
22/10/2020 06:00,170,9.44,27.84,1,1,1,0.34,-0.26,9.3317,7.0956,-5.46,-6,5.06,-0.01,9.8,8.5,3.46,4.34,132.81,103.19,10.39,9.54,19.42,27.02,1,1
22/10/2020 06:00,178,9.45,27.94,1,1,1,0.35,-0.26,9.3405,7.0935,-5.22,-5.77,5.06,-0.01,9.88,8.5,3.44,4.36,134.22,103.2,10.47,9.56,19.2,27.12,1,1
22/10/2020 06:00,180,9.45,27.87,1,1,1,0.35,-0.25,9.3409,7.0985,-5.18,-5.72,5.06,-0.01,9.9,8.51,3.44,4.35,134.57,103.2,10.48,9.55,19.17,27.07,1,1
22/10/2020 06:00,190,9.4,27.43,1,1,1,0.37,-0.24,9.3126,7.1113,-5,-5.51,5.06,-0.01,9.99,8.5,3.39,4.27,136.32,103.21,10.55,9.51,18.75,26.66,1,1
22/10/2020 06:00,200,9.33,26.79,1,1,1,0.41,-0.22,9.2692,7.1262,-4.91,-5.41,5.06,-0.01,10.09,8.48,3.39,4.16,138.07,103.22,10.64,9.45,18.57,26.09,1,1
22/10/2020 06:00,210,9.28,26.3,1,1,1,0.45,-0.18,9.2522,7.1457,-4.9,-5.37,5.06,-0.01,10.2,8.49,3.5,4.08,139.83,103.23,10.79,9.42,18.94,25.7,1,1
22/10/2020 06:00,300,8.9,23,1,1,1,0.58,-0.17,8.9981,7.2119,-6.76,-6.95,5.06,-0.01,11.21,8.39,2.71,3.46,155.61,103.33,11.53,9.08,13.58,22.43,1,1
22/10/2020 06:00,400,8.62,19.1,1,1,1,0.6,-0.14,8.7747,7.3267,-9.72,-9.68,5.06,-0.01,11.83,8.33,1.87,2.81,173.15,103.44,11.98,8.79,9,18.62,1,1
22/10/2020 06:00,500,8.25,7.22,1,1,1,0.62,0,8.3561,7.8089,-12.34,-12.09,5.06,-0.01,12.23,8.37,1.61,1.06,190.68,103.56,12.34,8.43,7.52,7.23,1,1
22/10/2020 06:00,600,7.98,5.99,1,1,1,0.65,0.02,8.0693,7.6246,-14.52,-14.21,5.06,-0.01,12.75,8.12,1.81,0.86,208.22,103.67,12.88,8.17,8.08,6.06,1,1
22/10/2020 06:00,700,8.39,-7.39,1,1,1,0.58,0.11,7.9547,8.4932,-16.36,-15.91,5.06,-0.01,13.34,8.51,1.36,-1.04,225.76,103.78,13.41,8.58,5.84,-6.99,1,1
22/10/2020 06:10,50,7.84,4.89,1,1,1,0.66,-0.12,7.8663,7.54,-9.42,-9.43,5.06,-0.01,8.42,7.97,0.52,0.63,111.77,103.05,8.44,8,3.53,4.54,1,1
22/10/2020 06:10,140,7.73,10.3,1,1,1,0.61,-0.31,7.8428,7.184,-6.6,-6.97,5.06,-0.01,8.97,7.78,0.28,1.28,127.54,103.15,8.98,7.88,1.81,9.33,1,1
22/10/2020 06:10,150,7.69,9.74,1,1,1,0.63,-0.3,7.8007,7.1824,-6.21,-6.68,5.06,-0.01,9.04,7.75,0.15,1.2,129.3,103.16,9.04,7.85,0.94,8.79,1,1
22/10/2020 06:10,160,7.69,9.08,1,1,1,0.63,-0.27,7.793,7.2145,-5.76,-6.31,5.06,-0.01,9.13,7.77,0.1,1.12,131.05,103.17,9.13,7.85,0.65,8.22,1,1
22/10/2020 06:10,170,7.71,8.51,1,1,1,0.64,-0.25,7.8013,7.2572,-5.41,-5.98,5.06,-0.01,9.25,7.79,0.04,1.06,132.8,103.18,9.25,7.86,0.24,7.71,1,1
22/10/2020 06:10,178,7.7,8.44,1,1,1,0.66,-0.26,7.8011,7.264,-5.18,-5.76,5.06,-0.01,9.35,7.8,-0.07,1.04,134.21,103.19,9.35,7.87,-0.44,7.61,1,1
22/10/2020 06:10,180,7.7,8.47,1,1,1,0.66,-0.26,7.8009,7.2618,-5.13,-5.72,5.06,-0.01,9.38,7.79,-0.1,1.05,134.56,103.19,9.38,7.86,-0.58,7.64,1,1
22/10/2020 06:10,190,7.7,9.37,1,1,1,0.68,-0.31,7.8144,7.2238,-4.95,-5.52,5.06,-0.01,9.5,7.78,-0.32,1.15,136.31,103.2,9.5,7.87,-1.92,8.37,1,1
22/10/2020 06:10,200,7.71,10.08,1,1,1,0.68,-0.34,7.8341,7.2002,-4.86,-5.4,5.06,-0.01,9.59,7.78,-0.49,1.23,138.06,103.21,9.61,7.88,-2.93,8.98,1,1
22/10/2020 06:10,210,7.7,10.08,1,1,1,0.69,-0.33,7.8317,7.196,-4.85,-5.36,5.06,-0.01,9.68,7.78,-0.54,1.23,139.82,103.22,9.7,7.87,-3.19,9.01,1,1
22/10/2020 06:10,300,7.66,11.96,1,1,1,0.67,-0.24,7.8102,7.0291,-6.69,-6.91,5.06,-0.01,10.31,7.68,-0.26,1.51,155.59,103.32,10.32,7.83,-1.43,11.16,1,1
22/10/2020 06:10,400,7.7,3.66,1,1,1,0.64,-0.06,7.7106,7.4653,-9.66,-9.58,5.06,-0.01,10.94,7.85,-0.1,0.48,173.13,103.42,10.94,7.87,-0.54,3.47,1,1
22/10/2020 06:10,500,7.8,1.13,1,1,1,0.61,0.01,7.742,7.6586,-12.23,-11.99,5.06,-0.01,11.59,7.97,0.41,0.16,190.66,103.53,11.6,7.97,2.04,1.16,1,1
22/10/2020 06:10,600,8.02,5.76,1,1,1,0.56,0.01,8.0782,7.6531,-14.39,-14.1,5.06,-0.01,11.98,8.14,1.34,0.82,208.19,103.64,12.06,8.18,6.38,5.78,1,1
22/10/2020 06:10,700,8.2,3.76,1,1,1,0.53,0.03,8.2063,7.9159,-16.22,-15.87,5.06,-0.01,12.53,8.34,1.55,0.56,225.72,103.74,12.63,8.36,7.07,3.86,1,1
22/10/2020 06:20,50,7.26,5.79,1,1,1,0.77,-0.03,7.3337,6.9535,-9.37,-9.37,5.06,-0.01,7.88,7.39,0.75,0.74,111.76,103.05,7.91,7.43,5.41,5.69,1,1
22/10/2020 06:20,140,7.23,2.52,1,1,1,0.7,-0.15,7.2061,7.0707,-6.58,-6.86,5.06,-0.01,8.57,7.39,-0.26,0.26,127.54,103.14,8.58,7.39,-1.74,2.03,1,1
22/10/2020 06:20,150,7.18,1.98,1,1,1,0.74,-0.14,7.144,7.0427,-6.19,-6.56,5.06,-0.01,8.67,7.34,-0.33,0.2,129.29,103.15,8.67,7.34,-2.18,1.53,1,1
22/10/2020 06:20,160,7.14,2.27,1,1,1,0.77,-0.13,7.1195,6.9978,-5.76,-6.21,5.06,-0.01,8.78,7.31,-0.28,0.24,131.04,103.16,8.79,7.31,-1.84,1.85,1,1
22/10/2020 06:20,170,7.11,2.69,1,1,1,0.79,-0.13,7.1144,6.9656,-5.4,-5.88,5.06,-0.01,8.9,7.29,-0.27,0.29,132.8,103.17,8.91,7.29,-1.72,2.27,1,1
22/10/2020 06:20,178,7.08,2.62,1,1,1,0.82,-0.13,7.0857,6.9418,-5.18,-5.66,5.06,-0.01,9.01,7.26,-0.3,0.28,134.2,103.18,9.01,7.26,-1.88,2.2,1,1
22/10/2020 06:20,180,7.08,2.6,1,1,1,0.82,-0.13,7.0802,6.9381,-5.13,-5.62,5.06,-0.01,9.03,7.25,-0.31,0.28,134.55,103.18,9.03,7.26,-2,2.17,1,1
22/10/2020 06:20,190,7.06,3.04,1,1,1,0.84,-0.15,7.083,6.9152,-4.94,-5.41,5.06,-0.01,9.15,7.24,-0.36,0.33,136.3,103.19,9.16,7.25,-2.27,2.57,1,1
22/10/2020 06:20,200,7.07,3.76,1,1,1,0.83,-0.15,7.113,6.899,-4.84,-5.31,5.06,-0.01,9.25,7.25,-0.32,0.41,138.05,103.2,9.25,7.26,-1.99,3.27,1,1
22/10/2020 06:20,210,7.09,3.63,1,1,1,0.82,-0.12,7.1249,6.9128,-4.84,-5.26,5.06,-0.01,9.32,7.26,-0.19,0.41,139.81,103.21,9.32,7.28,-1.18,3.24,1,1
22/10/2020 06:20,300,7.28,7.94,1,1,1,0.7,-0.11,7.3897,6.8838,-6.65,-6.82,5.06,-0.01,9.91,7.39,0.27,0.98,155.58,103.3,9.92,7.45,1.57,7.56,1,1
22/10/2020 06:20,400,7.26,11.44,1,1,1,0.66,-0.15,7.4047,6.6781,-9.6,-9.56,5.06,-0.01,10.41,7.29,0.12,1.41,173.11,103.41,10.41,7.42,0.66,10.94,1,1
22/10/2020 06:20,500,7.35,9.2,1,1,1,0.62,-0.04,7.4735,6.8635,-12.18,-12,5.06,-0.01,10.93,7.42,1.07,1.18,190.63,103.51,10.98,7.51,5.58,9.06,1,1
22/10/2020 06:20,600,7.34,7.75,1,1,1,0.64,-0.03,7.4497,6.9341,-14.35,-14.09,5.06,-0.01,11.73,7.44,0.95,1,208.16,103.61,11.77,7.51,4.64,7.65,1,1
22/10/2020 06:20,700,7.51,-3.19,1,1,1,0.6,0.04,7.3044,7.5158,-16.21,-15.84,5.06,-0.01,12.28,7.67,0.27,-0.41,225.69,103.71,12.28,7.68,1.27,-3.06,1,1
22/10/2020 06:30,50,7.06,13.34,1,1,1,0.59,-0.08,7.1838,6.3436,-9.27,-9.36,5.06,-0.01,7.37,7,1.62,1.63,111.76,103.05,7.54,7.19,12.41,13.1,1,1
22/10/2020 06:30,140,6.96,12.97,1,1,1,0.72,0,7.1104,6.287,-6.48,-6.87,5.06,-0.01,8.07,6.93,1.86,1.6,127.54,103.14,8.29,7.11,12.98,12.97,1,1
22/10/2020 06:30,150,6.92,11.1,1,1,1,0.73,0.03,7.0619,6.3541,-6.09,-6.55,5.06,-0.01,8.17,6.94,1.72,1.37,129.29,103.15,8.35,7.08,11.87,11.18,1,1
22/10/2020 06:30,160,6.88,8.42,1,1,1,0.75,0.06,6.9975,6.4536,-5.67,-6.19,5.06,-0.01,8.28,6.96,1.51,1.05,131.04,103.16,8.42,7.04,10.36,8.61,1,1
22/10/2020 06:30,170,6.88,7.04,1,1,1,0.74,0.07,6.9759,6.5167,-5.31,-5.88,5.06,-0.01,8.38,6.98,1.38,0.89,132.8,103.17,8.49,7.04,9.36,7.27,1,1
22/10/2020 06:30,178,6.89,6.33,1,1,1,0.74,0.08,6.9792,6.5626,-5.08,-5.65,5.06,-0.01,8.46,7.01,1.33,0.81,134.2,103.18,8.57,7.05,8.94,6.58,1,1
22/10/2020 06:30,180,6.9,6.15,1,1,1,0.73,0.08,6.9813,6.5755,-5.04,-5.61,5.06,-0.01,8.48,7.02,1.31,0.79,134.55,103.18,8.58,7.06,8.81,6.4,1,1
22/10/2020 06:30,190,6.92,4.8,1,1,1,0.72,0.08,6.9743,6.6526,-4.85,-5.4,5.06,-0.01,8.58,7.05,1.16,0.62,136.3,103.19,8.66,7.08,7.72,5.05,1,1
22/10/2020 06:30,200,6.94,3.77,1,1,1,0.7,0.08,6.964,6.7074,-4.76,-5.28,5.06,-0.01,8.64,7.07,1.02,0.5,138.05,103.2,8.7,7.09,6.73,4.02,1,1
22/10/2020 06:30,210,6.95,3.57,1,1,1,0.69,0.07,6.9672,6.7251,-4.75,-5.22,5.06,-0.01,8.71,7.09,0.96,0.47,139.81,103.21,8.77,7.1,6.29,3.79,1,1
22/10/2020 06:30,300,6.78,7.68,1,1,1,0.76,0.04,6.8921,6.4045,-6.6,-6.79,5.06,-0.01,9.33,6.88,1.65,0.95,155.58,103.3,9.47,6.95,10.05,7.82,1,1
22/10/2020 06:30,400,6.79,7.45,1,1,1,0.7,0.02,6.8983,6.4289,-9.55,-9.5,5.06,-0.01,9.88,6.9,1.56,0.91,173.11,103.4,10,6.96,8.96,7.52,1,1
22/10/2020 06:30,500,6.86,6.96,1,1,1,0.66,0.05,6.9559,6.5065,-12.13,-11.94,5.06,-0.01,10.32,6.97,2.05,0.87,190.63,103.5,10.52,7.02,11.24,7.13,1,1
22/10/2020 06:30,600,6.73,1.12,1,1,1,0.67,0.14,6.7093,6.6084,-14.31,-14.02,5.06,-0.01,10.59,6.89,3.07,0.2,208.16,103.61,11.03,6.89,16.17,1.63,1,1
22/10/2020 06:30,700,6.75,-1.46,1,1,1,0.65,0.14,6.6497,6.7077,-16.14,-15.77,5.06,-0.01,11.01,6.91,3.27,-0.11,225.69,103.71,11.49,6.91,16.53,-0.93,1,1
22/10/2020 06:40,50,6.7,18.75,1,1,1,0.67,-0.17,6.827,5.7233,-9.2,-9.19,5.05,-0.01,6.91,6.49,2.08,2.14,111.76,103.05,7.22,6.84,16.78,18.24,1,1
22/10/2020 06:40,140,6.84,22.12,1,1,1,0.68,0.09,6.9241,5.5523,-6.39,-6.72,5.05,-0.01,7.35,6.46,3.34,2.66,127.53,103.14,8.07,6.98,24.47,22.39,1,1
22/10/2020 06:40,150,6.82,21.96,1,1,1,0.7,0.09,6.9096,5.5498,-6,-6.4,5.05,-0.01,7.41,6.45,3.39,2.64,129.28,103.15,8.15,6.97,24.6,22.24,1,1
22/10/2020 06:40,160,6.79,21.18,1,1,1,0.71,0.11,6.9001,5.5854,-5.57,-6.03,5.05,-0.01,7.48,6.46,3.42,2.55,131.04,103.16,8.23,6.95,24.58,21.53,1,1
22/10/2020 06:40,170,6.8,20.13,1,1,1,0.69,0.12,6.9121,5.6565,-5.21,-5.69,5.05,-0.01,7.55,6.5,3.39,2.43,132.79,103.17,8.27,6.95,24.21,20.52,1,1
22/10/2020 06:40,178,6.79,19.41,1,1,1,0.68,0.12,6.9146,5.7029,-4.98,-5.48,5.05,-0.01,7.61,6.53,3.31,2.35,134.19,103.17,8.3,6.94,23.52,19.79,1,1
22/10/2020 06:40,180,6.8,19.33,1,1,1,0.67,0.12,6.9169,5.7102,-4.94,-5.44,5.05,-0.01,7.62,6.53,3.29,2.34,134.54,103.17,8.3,6.94,23.33,19.7,1,1
22/10/2020 06:40,190,6.8,19.24,1,1,1,0.67,0.08,6.9251,5.7283,-4.76,-5.24,5.05,-0.01,7.74,6.55,3.18,2.32,136.29,103.18,8.36,6.95,22.32,19.51,1,1
22/10/2020 06:40,200,6.83,19.92,1,1,1,0.68,0.06,6.9524,5.7147,-4.67,-5.14,5.05,-0.01,7.88,6.56,3.21,2.4,138.05,103.19,8.51,6.98,22.18,20.11,1,1
22/10/2020 06:40,210,6.86,20.62,1,1,1,0.68,0.04,6.9712,5.6913,-4.65,-5.1,5.05,-0.01,7.98,6.55,3.24,2.48,139.8,103.2,8.61,7.01,22.12,20.74,1,1
22/10/2020 06:40,300,6.95,23.56,1,1,1,0.66,-0.1,7.023,5.5789,-6.47,-6.69,5.05,-0.01,8.85,6.52,2.89,2.8,155.57,103.29,9.31,7.1,18.09,23.24,1,1
22/10/2020 06:40,400,6.88,26.73,1,1,1,0.68,-0.13,6.8974,5.2892,-9.43,-9.49,5.05,-0.01,9.54,6.31,3.02,3.12,173.09,103.39,10.01,7.04,17.56,26.31,1,1
22/10/2020 06:40,500,6.9,28.14,1,1,1,0.64,-0.13,6.8816,5.1908,-12.01,-11.96,5.05,-0.01,10.03,6.25,2.94,3.28,190.61,103.48,10.45,7.06,16.35,27.69,1,1
22/10/2020 06:40,600,6.95,12.9,1,1,1,0.66,0.07,7.1078,6.2742,-14.15,-13.99,5.05,-0.01,10.59,6.93,3.87,1.62,208.13,103.58,11.28,7.11,20.09,13.14,1,1
22/10/2020 06:40,700,7.01,20.62,1,1,1,0.65,-0.01,7.1421,5.8401,-15.99,-15.78,5.05,-0.01,11.17,6.72,4,2.52,225.66,103.68,11.87,7.18,19.7,20.59,1,1
22/10/2020 06:50,50,7.59,16.6,1,1,1,0.4,-0.06,7.677,6.5573,-9.18,-9.23,5.06,-0.01,7.63,7.37,2.17,2.17,111.76,103.05,7.93,7.68,15.9,16.42,1,1
22/10/2020 06:50,140,7.53,11.94,1,1,1,0.55,-0.14,7.6474,6.8602,-6.35,-6.67,5.06,-0.01,8.53,7.51,1.2,1.53,127.54,103.14,8.61,7.66,7.99,11.49,1,1
22/10/2020 06:50,150,7.52,13.06,1,1,1,0.57,-0.18,7.6469,6.7938,-5.95,-6.36,5.06,-0.01,8.62,7.47,1.17,1.65,129.29,103.15,8.7,7.65,7.7,12.48,1,1
22/10/2020 06:50,160,7.51,14.39,1,1,1,0.57,-0.21,7.6474,6.711,-5.52,-5.99,5.06,-0.01,8.69,7.43,1.21,1.82,131.04,103.16,8.78,7.65,7.92,13.73,1,1
22/10/2020 06:50,170,7.48,14.91,1,1,1,0.59,-0.22,7.6233,6.6576,-5.16,-5.67,5.06,-0.01,8.77,7.39,1.19,1.87,132.79,103.17,8.85,7.62,7.74,14.22,1,1
22/10/2020 06:50,178,7.47,15.21,1,1,1,0.59,-0.23,7.61,6.6279,-4.94,-5.43,5.06,-0.01,8.82,7.37,1.15,1.9,134.2,103.18,8.9,7.61,7.42,14.49,1,1
22/10/2020 06:50,180,7.47,15.25,1,1,1,0.59,-0.23,7.6092,6.6246,-4.9,-5.39,5.06,-0.01,8.83,7.37,1.15,1.91,134.55,103.18,8.9,7.61,7.39,14.53,1,1
22/10/2020 06:50,190,7.46,15.35,1,1,1,0.59,-0.21,7.5994,6.6053,-4.71,-5.19,5.06,-0.01,8.87,7.35,1.23,1.93,136.3,103.19,8.95,7.6,7.89,14.69,1,1
22/10/2020 06:50,200,7.43,15.62,1,1,1,0.6,-0.16,7.5726,6.5538,-4.63,-5.08,5.06,-0.01,8.89,7.31,1.52,1.98,138.05,103.2,9.02,7.57,9.69,15.12,1,1
22/10/2020 06:50,210,7.42,16.74,1,1,1,0.61,-0.14,7.5645,6.4699,-4.62,-5.07,5.06,-0.01,8.93,7.26,1.76,2.12,139.8,103.21,9.1,7.57,11.14,16.29,1,1
22/10/2020 06:50,300,7.44,15.1,1,1,1,0.68,0.02,7.6112,6.5841,-6.46,-6.67,5.06,-0.01,9.66,7.35,2.82,1.99,155.58,103.3,10.06,7.61,16.27,15.17,1,1
22/10/2020 06:50,400,7.51,24.29,1,1,1,0.62,-0.11,7.5693,5.9661,-9.44,-9.55,5.06,-0.01,10.09,7,2.99,3.11,173.1,103.4,10.52,7.66,16.49,23.93,1,1
22/10/2020 06:50,500,7.56,31,1,1,1,0.6,-0.13,7.4327,5.4105,-12.01,-12.1,5.06,-0.01,10.55,6.65,3.61,3.92,190.63,103.5,11.15,7.72,18.9,30.54,1,1
22/10/2020 06:50,600,7.27,15.77,1,1,1,0.65,-0.02,7.438,6.3994,-14.21,-14.11,5.06,-0.01,11.35,7.16,2.82,2.01,208.15,103.6,11.7,7.44,13.96,15.71,1,1
22/10/2020 06:50,700,7.55,19.71,1,1,1,0.59,-0.07,7.6895,6.365,-16.01,-15.88,5.06,-0.01,11.99,7.27,2.25,2.57,225.68,103.7,12.2,7.71,10.64,19.45,1,1
22/10/2020 07:00,50,7.86,24.39,1,1,1,0.67,-0.09,7.9223,6.232,-9.08,-9.1,5.06,-0.01,7.78,7.32,3.35,3.28,111.77,103.05,8.47,8.02,23.29,24.11,1,1
22/10/2020 07:00,140,7.89,23.11,1,1,1,0.59,-0.03,7.9612,6.3406,-6.26,-6.57,5.06,-0.01,8.45,7.4,3.44,3.14,127.55,103.15,9.12,8.04,22.16,23,1,1
22/10/2020 07:00,150,7.87,22.86,1,1,1,0.58,-0.03,7.9393,6.34,-5.87,-6.24,5.06,-0.01,8.48,7.39,3.42,3.1,129.3,103.16,9.14,8.01,21.96,22.76,1,1
22/10/2020 07:00,160,7.82,21.26,1,1,1,0.6,0.01,7.9186,6.427,-5.44,-5.84,5.06,-0.01,8.55,7.42,3.37,2.89,131.05,103.17,9.19,7.97,21.48,21.28,1,1
22/10/2020 07:00,170,7.84,20.12,1,1,1,0.59,0.02,7.9503,6.5298,-5.07,-5.51,5.06,-0.01,8.66,7.49,3.27,2.75,132.81,103.18,9.26,7.98,20.71,20.18,1,1
22/10/2020 07:00,178,7.84,19.59,1,1,1,0.58,0,7.9587,6.5773,-4.84,-5.27,5.06,-0.01,8.75,7.52,3.13,2.68,134.21,103.19,9.3,7.99,19.7,19.6,1,1
22/10/2020 07:00,180,7.84,19.5,1,1,1,0.58,0,7.9557,6.5819,-4.81,-5.23,5.06,-0.01,8.77,7.52,3.1,2.66,134.56,103.19,9.3,7.98,19.45,19.5,1,1
22/10/2020 07:00,190,7.77,18.91,1,1,1,0.59,-0.03,7.8997,6.5839,-4.63,-5.04,5.06,-0.01,8.88,7.5,2.83,2.55,136.31,103.21,9.32,7.92,17.64,18.8,1,1
22/10/2020 07:00,200,7.76,18.9,1,1,1,0.58,-0.08,7.8883,6.5843,-4.54,-4.94,5.06,-0.01,8.98,7.49,2.58,2.53,138.07,103.22,9.34,7.9,16,18.65,1,1
22/10/2020 07:00,210,7.75,18.4,1,1,1,0.59,-0.07,7.8864,6.6167,-4.52,-4.91,5.06,-0.01,9.1,7.51,2.51,2.46,139.82,103.23,9.44,7.9,15.44,18.16,1,1
22/10/2020 07:00,300,7.63,18.76,1,1,1,0.64,0,7.7719,6.4794,-6.38,-6.58,5.06,-0.01,9.57,7.38,3.27,2.51,155.6,103.32,10.11,7.79,18.88,18.77,1,1
22/10/2020 07:00,400,7.44,27.67,1,1,1,0.62,-0.12,7.4263,5.6296,-9.37,-9.48,5.06,-0.01,9.9,6.76,3.45,3.48,173.13,103.43,10.48,7.6,19.22,27.28,1,1
22/10/2020 07:00,500,7.65,35.63,1,1,1,0.59,-0.21,7.3418,5.038,-11.96,-12.06,5.06,-0.01,10.72,6.41,3.21,4.47,190.67,103.54,11.19,7.81,16.65,34.89,1,1
22/10/2020 07:00,600,7.15,18.18,1,1,1,0.69,-0.05,7.3173,6.1485,-14.14,-14.1,5.06,-0.01,11.53,6.97,2.73,2.27,208.2,103.65,11.85,7.33,13.3,18.01,1,1
22/10/2020 07:00,700,7.37,1.05,1,1,1,0.65,0.09,7.3376,7.242,-15.97,-15.82,5.06,-0.01,12.21,7.54,2.79,0.19,225.73,103.76,12.53,7.55,12.86,1.41,1,1
22/10/2020 07:10,50,9.04,23.34,1,1,0.99,0.52,-0.31,9.1047,7.2998,-9.39,-9.41,5.06,-0.01,9.02,8.49,3.23,3.5,111.77,103.06,9.58,9.18,19.72,22.4,1,1
22/10/2020 07:10,140,9.17,27.01,1,1,1,0.54,-0.1,9.1248,6.9644,-6.57,-6.82,5.06,-0.01,9.51,8.33,4.3,4.19,127.56,103.16,10.44,9.32,24.34,26.71,1,1
22/10/2020 07:10,150,9.23,28.53,1,1,1,0.53,-0.1,9.1359,6.8479,-6.16,-6.48,5.06,-0.01,9.55,8.27,4.57,4.44,129.31,103.17,10.59,9.39,25.57,28.21,1,1
22/10/2020 07:10,160,9.35,30.29,1,1,1,0.49,-0.13,9.1744,6.7351,-5.72,-6.1,5.06,-0.01,9.57,8.23,4.73,4.73,131.07,103.19,10.68,9.49,26.28,29.87,1,1
22/10/2020 07:10,170,9.43,31.44,1,1,1,0.46,-0.15,9.1908,6.6528,-5.36,-5.76,5.06,-0.01,9.6,8.2,4.8,4.92,132.82,103.2,10.73,9.56,26.58,30.97,1,1
